TYPE	text	text	text	integer	text	float	float	text	integer	text	text	integer	integer	integer	integer	float	float	float	float	float	float	text	text	text	text	text	text	text	text	text	text	text	integer	integer	integer
FEPARAMS	Protocol_Name	Protocol_date	Scan_ScannerName	Scan_NumChannels	Scan_Date	Scan_MicronsPerPixelX	Scan_MicronsPerPixelY	Scan_OriginalGUID	Scan_NumScanPass	Grid_Name	Grid_Date	Grid_NumSubGridRows	Grid_NumSubGridCols	Grid_NumRows	Grid_NumCols	Grid_RowSpacing	Grid_ColSpacing	Grid_OffsetX	Grid_OffsetY	Grid_NomSpotWidth	Grid_NomSpotHeight	Grid_GenomicBuild	FeatureExtractor_Barcode	FeatureExtractor_Sample	FeatureExtractor_ScanFileName	FeatureExtractor_ArrayName	FeatureExtractor_ScanFileGUID	FeatureExtractor_DesignFileName	FeatureExtractor_ExtractionTime	FeatureExtractor_UserName	FeatureExtractor_ComputerName	FeatureExtractor_Version	FeatureExtractor_IsXDRExtraction	FeatureExtractor_ColorMode	FeatureExtractor_QCReportType
DATA	miRNA_107_Sep09 (Read Only)	29-Sep-2009 12:14	Agilent Technologies Scanner G2505C US85003611	1	10-13-2010 11:52:42	5	5	1556e5ab-d03d-4200-ab28-2071687c13e2	1	021827_D_F_20091031	31-Oct-2009 00:00	1	1	192	82	73.3235	63.5	0	36.6617	65	65	hg18:NCBI36:Mar2006	252182713687_2_2		E:\miR FE107_HH\MS990467\\US85003611_252182713687_S01_H.tif	US85003611_252182713687_S01_H	6f4b47ed-43bf-496f-9fcd-1c623e9cbce6	021827_D_F_20091031.xml	13-Oct-2010 12:20:39	Administrator	ANALYSIS-X64	10.7.3.1	1	0	2
*
TYPE	float	float	float	integer	integer	float	float	float	integer	float	float	float	integer	float	float	integer	integer	integer	integer	integer	float	float	float	integer	float	float	float	float	float	integer	integer	float	float	float	float	float	integer	float	float	float	float	integer	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	integer	float	float	float	float	integer	float	float	text	float	float	float	float	float	float	float	float	float	float	integer	integer	integer	integer	float	float	float	integer	float	integer	text	float	float	integer	float	float	float	float	float	float	boolean	float	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean	float	boolean
STATS	gDarkOffsetAverage	gDarkOffsetMedian	gDarkOffsetStdDev	gDarkOffsetNumPts	gSaturationValue	gAvgSig2BkgeQC	gAvgSig2BkgNegCtrl	gRatioSig2BkgeQC_NegCtrl	gNumSatFeat	gLocalBGInlierNetAve	gLocalBGInlierAve	gLocalBGInlierSDev	gLocalBGInlierNum	gGlobalBGInlierAve	gGlobalBGInlierSDev	gGlobalBGInlierNum	gNumFeatureNonUnifOL	gNumPopnOL	gNumNonUnifBGOL	gNumPopnBGOL	gOffsetUsed	gGlobalFeatInlierAve	gGlobalFeatInlierSDev	gGlobalFeatInlierNum	AnyColorPrcntFeatNonUnifOL	AnyColorPrcntBGNonUnifOL	AnyColorPrcntFeatPopnOL	AnyColorPrcntBGPopnOL	TotalPrcntFeatOL	gNumNegBGSubFeat	gNonCtrlNumNegFeatBGSubSig	gSpatialDetrendRMSFit	gSpatialDetrendRMSFilteredMinusFit	gSpatialDetrendSurfaceArea	gSpatialDetrendVolume	gSpatialDetrendAveFit	gNonCtrlNumSatFeat	gNonCtrl99PrcntNetSig	gNonCtrl50PrcntNetSig	gNonCtrl1PrcntNetSig	gNonCtrlMedPrcntCVBGSubSig	gCtrleQCNumSatFeat	gCtrleQC99PrcntNetSig	gCtrleQC50PrcntNetSig	gCtrleQC1PrcntNetSig	geQCMedPrcntCVBGSubSig	geQCSig2BkgLow2	gNegCtrlNumInliers	gNegCtrlAveNetSig	gNegCtrlSDevNetSig	gNegCtrlAveBGSubSig	gNegCtrlSDevBGSubSig	gAveNumPixOLLo	gAveNumPixOLHi	gPixCVofHighSignalFeat	gNumHighSignalFeat	AddErrorEstimateGreen	TotalNumFeatures	ROIHeight	ROIWidth	CentroidDiffX	CentroidDiffY	NumFoundFeat	MaxNonUnifEdges	MaxSpotNotFoundEdges	eQCLowSigName2	gNonCtrl50PrcntBGSubSig	gCtrleQC50PrcntBGSubSig	gOutlierFlagger_Auto_FeatB_Term	gOutlierFlagger_Auto_FeatC_Term	gOutlierFlagger_Auto_BgndB_Term	gOutlierFlagger_Auto_BgndC_Term	OutlierFlagger_FeatChiSq	OutlierFlagger_BgndChiSq	gXDRLowPMTSlope	gXDRLowPMTIntercept	GriddingStatus	IsGoodGrid	NumGeneNonUnifOL	TotalNumberOfReplicatedGenes	gMultDetrendMeanSignalDifference	EffectiveFeatureSizeFraction	FeatureUniformityAnomalyFraction	UsedDefaultEffectiveFeatureSize	gPercentileIntensityProcessedSignal	ExtractionStatus	QCMetricResults	gTotalSignal99pctile	gTotalSignal75pctile	gNonCtrlNumWellAboveBG	gdmr285GeneSignal	gdmr31aGeneSignal	gdmr6GeneSignal	gdmr3GeneSignal	gdmr6ProbeRatio	gdmr3ProbeRatio	GridHasBeenOptimized	gNegCtrlSpread	Metric_IsGoodGrid	Metric_IsGoodGrid_IsInRange	Metric_AddErrorEstimateGreen	Metric_AddErrorEstimateGreen_IsInRange	Metric_AnyColorPrcntFeatPopnOL	Metric_AnyColorPrcntFeatPopnOL_IsInRange	Metric_gNonCtrlMedPrcntCVBGSubSig	Metric_gNonCtrlMedPrcntCVBGSubSig_IsInRange	Metric_gTotalSignal75pctile	Metric_gTotalSignal75pctile_IsInRange	Metric_LabelingSpike-InSignal	Metric_LabelingSpike-InSignal_IsInRange	Metric_HybSpike-InSignal	Metric_HybSpike-InSignal_IsInRange	Metric_StringencySpike-InRatio	Metric_StringencySpike-InRatio_IsInRange
DATA	7.82403	7.82403	1.78498	0	1287851	15.424	2.52151	6.11699	0	22.5291	30.3531	1.7543	15739	30.3531	1.7543	15739	3	1074	0	0	7.82403	594.709	5313.05	14663	0.0190609	0	6.82381	0	0.0199681	7169	7096	1.29594	3.26542	1.00854	2.35976	59.717	0	6615.27	52.3791	42.2712	15.2753	0	3109.08	441.057	162.43	7.99026	22.8643	410	54.8801	2.36025	3.00615	2.48538	0.417879	0.951204	0.106385	215	3.26542	15739	4.32394	7.6185	1.21576	1.06592	15537	0	0.0104167	dmr_285_18	0.509126	387.429	1219.38	121.351	87.9677	34.7765	1.94493	2.29235	19.6564	-151.091	0	1	0	2689	0	0.586943	0.996662	0	17.6086	1	ExtractionEvaluate	7453.95	20.0244	3842	3.71689	3.05985	2.9191	2.87787	0.850828	0.792216	1	9.61808	1	1	3.26542	1	6.82381	1	15.2753	0	20.0244	1	3.38837	1	2.89849	1	0.792216	1
*
TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float	float	float	float	float	boolean
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsLowPMTScaledUp	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal	gTotalProbeSignal	gTotalProbeError	gTotalGeneSignal	gTotalGeneError	gIsGeneDetected
DATA	1	1	1	0	1	miRNABrightCorner30	miRNABrightCorner30	3526.8	2731.73	4.894946e+003	4.895054e+002	4992	28	6.216577e+000	0	0	0	0	0	0	0	4894.95	1	1	50.1463	28.3028	2351.61	237.848	2351.61	237.848	1
DATA	2	1	2	66	1	DarkCorner	DarkCorner	3552.14	2731.71	6.504828e+000	3.329580e+000	71	28	6.048222e+000	0	0	0	0	0	0	0	6.50483	1	0	46.5243	28.8958	8.80983	5.59866	0.1	1	0
DATA	3	1	3	0	0	A_25_P00015264	hsa-miR-720	3577.83	2731.38	6.606455e+003	6.606536e+002	6655	29	6.543053e+000	0	0	0	0	0	0	0	6606.46	1	1	44.4243	29.2256	3595.74	360.617	13868.7	1090.38	1
DATA	4	1	4	0	0	A_25_P00011633	hsa-miR-587	3603.06	2731.63	-2.746531e+000	3.265422e+000	60.5	29	6.947832e+000	0	0	0	0	0	0	0	-2.74653	0	0	44.0646	29.5263	-1.28982	0.847989	0.1	1	0
DATA	5	1	5	0	0	A_25_P00014956	hsa-miR-1236	3628.43	2731.57	-3.830250e+000	3.265422e+000	55.5	29	6.639100e+000	0	0	0	0	0	0	0	-3.83025	0	0	43.7019	29.2871	-1.23836	0.847989	0.1	1	0
DATA	6	1	6	0	0	A_25_P00011449	hsa-miR-607	3653.82	2731.73	-6.479780e+000	3.265422e+000	54	29	6.409828e+000	0	0	0	0	0	0	0	-6.47978	0	0	44.7812	29.4865	-1.85653	0.847989	0.1	1	0
DATA	7	1	7	0	0	A_25_P00015155	hsa-miR-1253	3678.98	2731.57	-1.194100e+001	3.265422e+000	49	29	6.589899e+000	0	0	0	0	0	0	0	-11.941	0	0	44.0646	29.3856	-2.18542	1.05999	0.1	1	0
DATA	8	1	8	0	0	A_25_P00013991	hsa-miR-369-3p	3704.67	2731.68	2.199572e-001	3.265496e+000	62	29	5.993580e+000	0	0	0	0	0	0	0	0.219957	0	0	46.8651	28.905	-0.475752	1.69633	0.1	1	0
DATA	9	1	9	0	0	A_25_P00011357	hsa-miR-657	3730.05	2731.21	-1.064654e+000	3.265422e+000	61	30	6.728478e+000	0	0	0	0	0	0	0	-1.06465	0	0	43.7019	29.7189	0.0320341	0.852208	0.1	1	0
DATA	10	1	10	0	0	A_25_P00012539	hsa-miR-526b	3755.32	2731.65	-4.393234e+000	3.265422e+000	56	29	6.677284e+000	0	0	0	0	0	0	0	-4.39323	0	0	47.5395	29.183	-0.142224	1.69755	0.1	1	0
DATA	11	1	11	0	0	A_25_P00012520	hsa-miR-515-3p	3780.56	2731.51	-3.764157e-001	3.265422e+000	62.5	29	6.283411e+000	0	0	0	0	0	0	0	-0.376416	0	0	44.4243	28.8239	0.00309515	1.69687	0.1	1	0
DATA	12	1	12	0	0	A_25_P00011626	hsa-miR-586	3806.26	2731.74	-1.397831e+000	3.265422e+000	60.5	29	6.464174e+000	0	0	0	0	0	0	0	-1.39783	0	0	47.2035	29.41	-0.879022	0.847989	0.1	1	0
DATA	13	1	13	0	0	A_25_P00010708	hsa-miR-485-5p	3831.34	2731.77	-3.239688e+000	3.265422e+000	59	29	6.528637e+000	0	0	0	0	0	0	0	-3.23969	0	0	44.7812	29.6133	-0.984138	1.2722	0.1	1	0
DATA	14	1	14	0	0	A_25_P00011112	hsa-miR-507	3857.11	2731.57	-3.037703e+000	3.265422e+000	59	28	6.566648e+000	0	0	0	0	0	0	0	-3.0377	0	0	44.0646	28.7156	-2.01682	1.69609	0.1	1	0
DATA	15	1	15	0	0	A_25_P00013618	hsa-miR-551b*	3882.44	2731.66	-3.170237e+000	3.265422e+000	57	29	6.019426e+000	0	0	0	0	0	0	0	-3.17024	0	0	42.2201	29.0302	-0.466698	0.857523	0.1	1	0
DATA	16	1	16	0	0	A_25_P00010670	hsa-miR-326	3907.97	2731.56	1.789251e-001	3.265471e+000	59	28	6.417390e+000	0	0	0	0	0	0	0	0.178925	0	0	43.7019	28.8895	0.452811	1.06149	0.1	1	0
DATA	17	1	17	0	0	A_25_P00012491	hsa-miR-146b-3p	3933.28	2731.8	-5.969149e+000	3.265422e+000	55	29	6.836139e+000	0	0	0	0	0	0	0	-5.96915	0	0	44.0646	29.4763	-1.08289	0.847989	0.1	1	0
DATA	18	1	18	0	0	A_25_P00015050	hsa-miR-1283	3958.71	2731.79	-4.427637e+000	3.265422e+000	54.5	29	6.541283e+000	0	0	0	0	0	0	0	-4.42764	0	0	44.7812	29.5551	-1.87225	1.05999	0.1	1	0
DATA	19	1	19	0	0	A_25_P00010807	hsa-miR-622	3984.11	2731.91	6.013279e+000	3.320327e+000	66	29	6.993067e+000	0	0	0	0	0	0	0	6.01328	1	0	45.835	29.501	4.16634	1.3456	13.6455	2.13379	1
DATA	20	1	20	0	0	A_25_P00012712	hsa-miR-556-5p	4009.3	2731.92	-4.877827e+000	3.265422e+000	54	28	6.568417e+000	0	0	0	0	0	0	0	-4.87783	0	0	45.4864	28.5019	-0.837166	0.847989	0.1	1	0
DATA	21	1	21	0	0	A_25_P00013670	hsa-miR-708*	4034.89	2732.1	-3.537931e+000	3.265422e+000	56.5	29	6.822630e+000	0	0	0	0	0	0	0	-3.53793	0	0	46.8651	29.1387	-1.2756	0.847989	0.1	1	0
DATA	22	1	22	0	0	A_25_P00011318	hsa-miR-555	4060.36	2731.96	-2.111028e+000	3.265422e+000	58	29	6.860888e+000	0	0	0	0	0	0	0	-2.11103	0	0	46.5243	29.4297	-0.762147	0.847989	0.1	1	0
DATA	23	1	23	0	0	A_25_P00013353	hsa-miR-223*	4085.71	2731.62	1.417051e+000	3.268495e+000	61.5	29	6.639624e+000	0	0	0	0	0	0	0	1.41705	0	0	41.0736	29.1321	-0.627379	0.848189	0.1	1	0
DATA	24	1	24	0	0	A_25_P00010368	hsa-miR-346	4110.58	2732.43	6.696927e-002	3.265428e+000	61	28	6.152332e+000	0	0	0	0	0	0	0	0.0669693	0	0	57.5363	28.3777	0.0152447	1.06016	0.1	1	0
DATA	25	1	25	0	0	A_25_P00010981	hsa-miR-135a	4137.11	2732.03	4.734656e+000	3.299568e+000	62	28	6.356800e+000	0	0	0	0	0	0	0	4.73466	1	0	45.1352	28.2747	1.59107	1.70619	0.1	1	0
